# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27,sweep28
7.9,-59.2386,-59.8975,-59.3191,-59.2926,-59.1892,-58.9806,-59.3821,-59.403,-59.1157,-59.7227,-59.1742,-59.6309,-58.9483,-58.2369,-59.9098,-58.692,-58.8246,-59.3146,-58.6137,-58.8276,-59.0325,-59.0936,-59.0469,-59.8161,-59.5826,-59.6877,-58.717,-59.7568,-58.4122
8,-59.244,-59.8988,-59.3275,-59.2987,-59.1966,-58.9402,-59.3412,-59.3811,-59.1255,-59.7262,-59.1842,-59.6355,-58.9607,-58.2522,-59.911,-58.6788,-58.8383,-59.3102,-58.6297,-58.8406,-59.0203,-59.1045,-59.0584,-59.8184,-59.5878,-59.6915,-58.7233,-59.7598,-58.4289
8.1,-59.2496,-59.9,-59.3357,-59.305,-59.2042,-58.9055,-59.3056,-59.3623,-59.1352,-59.7296,-59.1941,-59.64,-58.973,-58.2679,-59.9121,-58.6686,-58.852,-59.3071,-58.6456,-58.8537,-59.0106,-59.1154,-59.0697,-59.8207,-59.5928,-59.6954,-58.7305,-59.7628,-58.4456
8.2,-59.2556,-59.9013,-59.3439,-59.3114,-59.2119,-58.8759,-59.2746,-59.3463,-59.145,-59.7329,-59.2039,-59.6444,-58.9504,-58.2839,-59.9131,-58.6612,-58.8655,-59.3051,-58.6613,-58.8666,-59.0032,-59.1261,-59.0809,-59.8229,-59.5978,-59.6991,-58.7384,-59.7657,-58.4624
8.3,-59.2618,-59.9025,-59.3519,-59.318,-59.2198,-58.8508,-59.2479,-59.3328,-59.1547,-59.684,-59.2136,-59.6488,-58.8823,-58.3002,-59.9142,-58.6561,-58.8789,-59.3042,-58.677,-58.8795,-58.9977,-59.1367,-59.092,-59.8251,-59.6028,-59.7028,-58.7469,-59.7686,-58.4792
8.4,-59.2682,-59.9037,-59.3599,-59.3246,-59.2277,-58.8299,-59.2249,-59.3216,-59.1643,-59.6078,-59.2232,-59.6531,-58.823,-58.3167,-59.9153,-58.6531,-58.8922,-59.3042,-58.6925,-58.8924,-58.994,-59.1472,-59.103,-59.8273,-59.6077,-59.7065,-58.756,-59.7715,-58.4959
8.5,-59.2747,-59.9049,-59.3677,-59.3314,-59.2356,-58.8126,-59.2054,-59.3124,-59.1739,-59.5404,-59.2326,-59.6574,-58.7716,-58.3335,-59.9163,-58.6521,-58.9053,-59.3051,-58.7078,-58.9052,-58.9919,-59.1576,-59.1139,-59.8294,-59.6125,-59.7101,-58.7656,-59.7743,-58.5127
8.6,-59.2815,-59.9061,-59.3755,-59.3382,-59.2437,-58.7472,-59.1889,-59.3049,-59.1835,-59.4809,-59.242,-59.6616,-58.7273,-58.3503,-59.9174,-58.6528,-58.9183,-59.3066,-58.7231,-58.9179,-58.9913,-59.1678,-59.1246,-59.8315,-59.6173,-59.7137,-58.7756,-59.7771,-58.5293
8.7,-59.2883,-59.9073,-59.3832,-59.345,-59.2517,-58.6581,-59.1752,-59.2992,-59.193,-59.4284,-59.2512,-59.6657,-58.6893,-58.3673,-59.9184,-58.6551,-58.9312,-59.3089,-58.7382,-58.9304,-58.9919,-59.1779,-59.1352,-59.8336,-59.622,-59.7173,-58.786,-59.7799,-58.5459
8.8,-59.2953,-59.9084,-59.3908,-59.3519,-59.2598,-58.5805,-59.1639,-59.2948,-59.2024,-59.3823,-59.2604,-59.6699,-58.657,-58.3844,-59.9194,-58.6586,-58.944,-59.3117,-58.7531,-58.943,-58.9936,-59.188,-59.1457,-59.8357,-59.6267,-59.7208,-58.7966,-59.7826,-58.5624
8.9,-59.2847,-59.9095,-59.3982,-59.3589,-59.2679,-58.4457,-59.1549,-59.2918,-59.2118,-59.3419,-59.2694,-59.6739,-58.6299,-58.4016,-59.9204,-58.6634,-58.9567,-59.315,-58.768,-58.9554,-58.9964,-59.1979,-59.1561,-59.8377,-59.6313,-59.7242,-58.8076,-59.7853,-58.5789
9,-59.2092,-59.9107,-59.4056,-59.3658,-59.276,-58.3118,-59.1478,-59.2899,-59.221,-59.3067,-59.2783,-59.6779,-58.6073,-58.4187,-59.9214,-58.6693,-58.9692,-59.3188,-58.7826,-58.9677,-59,-59.2076,-59.1664,-59.8397,-59.6358,-59.7276,-58.8188,-59.7879,-58.5952
9.1,-59.143,-59.9118,-59.4129,-59.3727,-59.284,-58.1949,-59.1425,-59.2891,-59.2302,-59.2762,-59.2871,-59.6819,-58.5889,-58.4359,-59.9224,-58.6761,-58.9816,-59.323,-58.7971,-58.9799,-59.0044,-59.2173,-59.1765,-59.8417,-59.6403,-59.731,-58.8302,-59.7906,-58.6114
9.2,-59.085,-59.9129,-59.4201,-59.3797,-59.2921,-58.0931,-59.1388,-59.2892,-59.2394,-59.2498,-59.2959,-59.6858,-58.5742,-58.4531,-59.9233,-58.6837,-58.9938,-59.3275,-58.7601,-58.9919,-59.0096,-59.2269,-59.1865,-59.8436,-59.6448,-59.7343,-58.8417,-59.7932,-58.6275
9.3,-59.0344,-59.914,-59.4273,-59.3866,-59.3001,-58.0049,-59.1366,-59.2902,-59.2484,-59.2271,-59.3045,-59.6897,-58.5627,-58.4702,-59.9243,-58.692,-59.0059,-59.3323,-58.6963,-59.0039,-59.0153,-59.2363,-59.1965,-59.8456,-59.6491,-59.7376,-58.8533,-59.7957,-58.6435
9.4,-58.9905,-59.915,-59.4343,-59.3935,-59.3081,-57.9289,-59.1356,-59.2919,-59.2574,-59.2078,-59.313,-59.6935,-58.5543,-58.4873,-59.9252,-58.701,-59.0179,-59.3375,-58.641,-59.0158,-59.0216,-59.2456,-59.2062,-59.8475,-59.6535,-59.7408,-58.8651,-59.7983,-58.6593
9.5,-58.9525,-59.9161,-59.4413,-59.4004,-59.316,-57.8638,-59.1357,-59.2942,-59.2662,-59.1916,-59.3214,-59.6973,-58.5484,-58.5043,-59.9262,-58.7106,-59.0298,-59.3428,-58.5934,-59.0275,-59.0284,-59.2548,-59.2159,-59.8494,-59.6577,-59.744,-58.8769,-59.8008,-58.6751
9.6,-58.92,-59.9171,-59.4481,-59.4073,-59.324,-57.8085,-59.1368,-59.2972,-59.275,-59.1781,-59.3297,-59.7011,-58.545,-58.5212,-59.9271,-58.7207,-59.0415,-59.3484,-58.5527,-59.0392,-59.0356,-59.264,-59.2255,-59.8513,-59.662,-59.7472,-58.8888,-59.8032,-58.6906
9.7,-58.8922,-59.9181,-59.4549,-59.4141,-59.3318,-57.7619,-59.1389,-59.3006,-59.2837,-59.167,-59.3379,-59.7048,-58.5436,-58.5381,-59.928,-58.7312,-59.0531,-59.3541,-58.5182,-59.0507,-59.0432,-59.273,-59.235,-59.8531,-59.6661,-59.7503,-58.9007,-59.8057,-58.7061
9.8,-58.8688,-59.9192,-59.4616,-59.4209,-59.3396,-57.7231,-59.1417,-59.3045,-59.2924,-59.1581,-59.346,-59.7084,-58.5441,-58.5548,-59.9289,-58.742,-59.0646,-59.36,-58.4892,-59.0621,-59.0511,-59.2819,-59.2443,-59.8549,-59.6703,-59.7534,-58.8367,-59.8081,-58.7214
9.9,-58.8493,-59.9202,-59.4683,-59.4276,-59.3474,-57.6914,-59.1453,-59.3088,-59.3009,-59.1512,-59.354,-59.712,-58.5463,-58.5715,-59.9298,-58.7532,-59.0759,-59.366,-58.4652,-59.0734,-59.0592,-59.2906,-59.2535,-59.8567,-59.6743,-59.7565,-58.7731,-59.8104,-58.7366
10,-58.8333,-59.9212,-59.4748,-59.4343,-59.355,-57.6659,-59.1495,-59.3135,-59.3093,-59.146,-59.3619,-59.7156,-58.5499,-58.588,-59.9306,-58.7646,-59.0871,-59.3721,-58.4456,-59.0845,-59.0676,-59.2993,-59.2627,-59.8585,-59.6784,-59.7595,-58.718,-59.8128,-58.7516
10.1,-58.8205,-59.9221,-59.4813,-59.441,-59.3627,-57.646,-59.1542,-59.3185,-59.3177,-59.1424,-59.3698,-59.7191,-58.5549,-58.6044,-59.9315,-58.7763,-59.0982,-59.3783,-58.43,-59.0956,-59.0762,-59.3079,-59.2717,-59.8603,-59.6823,-59.7625,-58.6704,-59.8151,-58.7665
10.2,-58.8104,-59.9231,-59.4876,-59.4476,-59.3702,-57.5971,-59.1595,-59.3238,-59.3259,-59.1402,-59.3775,-59.7225,-58.5611,-58.6207,-59.9323,-58.7204,-59.1092,-59.3846,-58.418,-59.1065,-59.085,-59.3164,-59.2806,-59.862,-59.6863,-59.7654,-58.6296,-59.8174,-58.7812
10.3,-58.8028,-59.9241,-59.4939,-59.4541,-59.3777,-57.5085,-59.1651,-59.3293,-59.3341,-59.1393,-59.3851,-59.726,-58.5683,-58.6368,-59.9332,-58.6562,-59.12,-59.3909,-58.4092,-59.1173,-59.0939,-59.3248,-59.2894,-59.8637,-59.6901,-59.7683,-58.595,-59.8197,-58.7957
10.4,-58.7975,-59.925,-59.5002,-59.4606,-59.3852,-57.4328,-59.1712,-59.3349,-59.3422,-59.1395,-59.3927,-59.7294,-58.5764,-58.6528,-59.934,-58.6006,-59.1307,-59.3973,-58.4033,-59.128,-59.1029,-59.333,-59.2981,-59.8654,-59.694,-59.7712,-58.5657,-59.8219,-58.8102
10.5,-58.7942,-59.9259,-59.5063,-59.4671,-59.3925,-57.3686,-59.1776,-59.3408,-59.3502,-59.1407,-59.4001,-59.7327,-58.5853,-58.6687,-59.9348,-58.5528,-59.1413,-59.4037,-58.3998,-59.1386,-59.112,-59.3412,-59.3067,-59.8671,-59.6977,-59.774,-58.5414,-59.8241,-58.8244
10.6,-58.7926,-59.9268,-59.5124,-59.4734,-59.3998,-57.3147,-59.1842,-59.2623,-59.3404,-59.1427,-59.4075,-59.736,-58.595,-58.6844,-59.9356,-58.512,-59.1518,-59.4101,-58.3987,-59.149,-59.1212,-59.3493,-59.3152,-59.8687,-59.7015,-59.7768,-58.5215,-59.8263,-58.8386
10.7,-58.7927,-59.9278,-59.5184,-59.4797,-59.407,-57.2701,-59.1911,-59.1932,-59.2656,-59.1456,-59.4148,-59.7393,-58.6052,-58.7,-59.9364,-58.4774,-59.1621,-59.4165,-58.3996,-59.1593,-59.1304,-59.3573,-59.3236,-59.8703,-59.7052,-59.7796,-58.5055,-59.8284,-58.8525
10.8,-58.7942,-59.9287,-59.5243,-59.486,-59.4142,-57.2336,-59.1983,-59.1327,-59.1998,-59.1492,-59.422,-59.7425,-58.616,-58.7154,-59.9372,-58.4484,-59.1723,-59.4229,-58.4023,-59.1696,-59.1397,-59.3652,-59.3319,-59.8719,-59.7088,-59.7823,-58.493,-59.8306,-58.8663
10.9,-58.797,-59.9295,-59.5302,-59.4922,-59.4212,-57.2045,-59.2056,-59.0797,-59.1422,-59.1534,-59.4291,-59.7457,-58.6273,-58.7307,-59.938,-58.4245,-59.1824,-59.4294,-58.4066,-59.1797,-59.1489,-59.373,-59.34,-59.8735,-59.7124,-59.785,-58.4837,-59.8327,-58.88
11,-58.8009,-59.9304,-59.536,-59.4983,-59.4282,-57.182,-59.2131,-59.0336,-59.0918,-59.1582,-59.4361,-59.7488,-58.6389,-58.7458,-59.9388,-58.405,-59.1924,-59.4358,-58.4123,-59.1896,-59.1582,-59.3807,-59.3481,-59.8751,-59.716,-59.7877,-58.4772,-59.8347,-58.8935
11.1,-58.8058,-59.9313,-59.5417,-59.5044,-59.4352,-57.1653,-59.2207,-58.9937,-59.048,-59.1634,-59.443,-59.7519,-58.6509,-58.7608,-59.9395,-58.3895,-59.2023,-59.4422,-58.4193,-59.1995,-59.1675,-59.3883,-59.3561,-59.8766,-59.7195,-59.7903,-58.4732,-59.8368,-58.9069
11.2,-58.8115,-59.9321,-59.5473,-59.5104,-59.442,-57.1539,-59.2284,-58.9594,-59.0101,-59.1691,-59.4499,-59.755,-58.6632,-58.7756,-59.9403,-58.3777,-59.212,-59.4485,-58.4273,-59.2093,-59.1768,-59.3958,-59.364,-59.8782,-59.7229,-59.7929,-58.4715,-59.8388,-58.9201
11.3,-58.8181,-59.933,-59.5529,-59.5163,-59.4488,-57.1471,-59.2361,-58.93,-58.9775,-59.1751,-59.4566,-59.758,-58.6758,-58.7903,-59.941,-58.3691,-59.2216,-59.4549,-58.4364,-59.2189,-59.1861,-59.4032,-59.3718,-59.8797,-59.7264,-59.7954,-58.4718,-59.8408,-58.9332
11.4,-58.8254,-59.9338,-59.5584,-59.5222,-59.4555,-57.1444,-59.244,-58.9051,-58.9497,-59.1815,-59.4633,-59.6921,-58.6886,-58.8048,-59.9418,-58.3634,-59.2311,-59.4522,-58.4464,-59.2284,-59.1953,-59.4105,-59.3795,-59.8812,-59.7297,-59.798,-58.4738,-59.8428,-58.9461
11.5,-58.8332,-59.9346,-59.5639,-59.528,-59.4621,-57.1455,-59.2519,-58.8842,-58.9262,-59.1881,-59.4699,-59.6175,-58.7015,-58.8192,-59.9425,-58.3602,-59.2406,-59.3748,-58.4571,-59.2378,-59.2045,-59.4178,-59.3872,-59.8826,-59.7331,-59.8005,-58.4775,-59.8447,-58.9589
11.6,-58.8416,-59.9354,-59.5693,-59.5338,-59.4687,-57.1498,-59.2598,-58.8669,-58.9065,-59.195,-59.4764,-59.5514,-58.7146,-58.8334,-59.9432,-58.3593,-59.2498,-59.3065,-58.4684,-59.2471,-59.2136,-59.4249,-59.3947,-59.8841,-59.7364,-59.8029,-58.4825,-59.8466,-58.9715
11.7,-58.8505,-59.9009,-59.5746,-59.5394,-59.4751,-57.157,-59.2678,-58.8528,-58.8902,-59.2021,-59.4829,-59.493,-58.7277,-58.8474,-59.9439,-58.3605,-59.259,-59.2464,-58.4804,-59.2563,-59.2227,-59.432,-59.4021,-59.8855,-59.7397,-59.8054,-58.4888,-59.8485,-58.984
11.8,-58.8598,-59.8201,-59.5798,-59.5451,-59.4816,-57.1667,-59.2758,-58.8416,-58.877,-59.2094,-59.4892,-59.4415,-58.741,-58.8613,-59.9446,-58.3635,-59.2681,-59.1938,-58.4928,-59.2654,-59.2317,-59.439,-59.4095,-59.887,-59.7429,-59.8078,-58.4962,-59.8504,-58.9963
11.9,-58.8694,-59.7483,-59.585,-59.5506,-59.4879,-57.1788,-59.2838,-58.833,-58.8666,-59.2169,-59.4955,-59.3963,-58.7543,-58.8751,-59.9453,-58.3681,-59.277,-59.1479,-58.5057,-59.2744,-59.2407,-59.4459,-59.4167,-59.8884,-59.746,-59.8102,-58.5046,-59.8523,-59.0085
12,-58.8793,-59.6846,-59.5901,-59.5561,-59.4941,-57.1928,-59.2917,-58.8267,-58.8587,-59.2245,-59.5017,-59.3567,-58.7677,-58.8886,-59.946,-58.3741,-59.2859,-59.108,-58.5189,-59.2833,-59.2496,-59.4527,-59.4239,-59.8897,-59.7492,-59.8125,-58.5139,-59.8541,-59.0205
12.1,-58.8895,-59.6281,-59.5952,-59.5615,-59.5003,-57.2086,-59.2997,-58.8225,-58.8529,-59.2321,-59.5079,-59.3222,-58.781,-58.9021,-59.9466,-58.3814,-59.2946,-59.0735,-58.5325,-59.2921,-59.2584,-59.4594,-59.431,-59.8911,-59.7523,-59.8148,-58.5239,-59.8559,-59.0325
12.2,-58.8998,-59.5782,-59.6002,-59.5669,-59.5065,-57.226,-59.3076,-58.8202,-58.8492,-59.2399,-59.5139,-59.2922,-58.7944,-58.9154,-59.9473,-58.3899,-59.3033,-59.0438,-58.487,-59.3007,-59.2672,-59.4661,-59.438,-59.8925,-59.7554,-59.8171,-58.5345,-59.8577,-59.0442
12.3,-58.9104,-59.4906,-59.6051,-59.5722,-59.5125,-57.2448,-59.3155,-58.8195,-58.8473,-59.2477,-59.5199,-59.2663,-58.8077,-58.9285,-59.948,-58.3993,-59.3118,-59.0185,-58.4243,-59.3093,-59.2758,-59.4726,-59.4449,-59.8938,-59.7584,-59.8194,-58.5458,-59.8595,-59.0559
12.4,-58.9211,-59.3719,-59.61,-59.5775,-59.5185,-57.2647,-59.3233,-58.8203,-58.8469,-59.2556,-59.5258,-59.2441,-58.821,-58.9415,-59.9486,-58.4096,-59.3203,-58.9972,-58.3703,-59.3177,-59.2844,-59.4791,-59.4517,-59.8951,-59.7614,-59.8216,-58.5575,-59.8612,-59.0674
12.5,-58.932,-59.267,-59.6148,-59.5826,-59.5244,-57.2857,-59.3312,-58.8224,-58.8479,-59.2635,-59.5317,-59.2251,-58.8343,-58.9543,-59.9492,-58.4206,-59.3286,-58.9793,-58.3243,-59.3261,-59.293,-59.4855,-59.4584,-59.8964,-59.7643,-59.8239,-58.5697,-59.8629,-59.0787
12.6,-58.9429,-59.1745,-59.6195,-59.5878,-59.5302,-57.3075,-59.3125,-58.8257,-58.8502,-59.2714,-59.5374,-59.2092,-58.8475,-58.967,-59.9499,-58.4324,-59.3368,-58.9646,-58.2853,-59.3344,-59.3014,-59.4918,-59.4651,-59.8977,-59.7672,-59.826,-58.5823,-59.8646,-59.0899
12.7,-58.9277,-59.093,-59.6242,-59.5928,-59.536,-57.3302,-59.2386,-58.83,-58.8536,-59.2794,-59.5431,-59.1959,-58.8607,-58.9795,-59.9505,-58.4447,-59.345,-58.9527,-58.2526,-59.3425,-59.3098,-59.4981,-59.4717,-59.899,-59.7701,-59.8282,-58.5951,-59.8663,-59.101
12.8,-58.8577,-59.0216,-59.6289,-59.5978,-59.5417,-57.3534,-59.1736,-58.8352,-58.858,-59.2873,-59.5487,-59.185,-58.8737,-58.9919,-59.9511,-58.4575,-59.353,-58.9433,-58.2256,-59.3506,-59.3181,-59.5043,-59.4782,-59.9002,-59.773,-59.8303,-58.6083,-59.868,-59.112
12.9,-58.7967,-58.9591,-59.6334,-59.6028,-59.5473,-57.3773,-59.1168,-58.8413,-58.8633,-59.2952,-59.5543,-59.1763,-58.8867,-59.0042,-59.9517,-58.4707,-59.3609,-58.9363,-58.2037,-59.3585,-59.3263,-59.5104,-59.4846,-59.9015,-59.7758,-59.8324,-58.6216,-59.8696,-59.1228
13,-58.7438,-58.9047,-59.638,-59.6077,-59.5529,-57.4016,-59.0671,-58.8481,-58.8693,-59.3031,-59.5598,-59.1695,-58.8996,-59.0163,-59.9523,-58.4843,-59.3688,-58.9312,-58.1863,-59.3664,-59.3344,-59.5164,-59.4909,-59.9027,-59.7786,-59.8345,-58.6352,-59.8712,-59.1335
13.1,-58.6982,-58.8575,-59.6424,-59.6125,-59.5584,-57.4264,-59.024,-58.8555,-58.8761,-59.311,-59.5652,-59.1644,-58.9125,-59.0283,-59.9529,-58.4983,-59.3765,-58.928,-58.173,-59.3742,-59.3425,-59.5224,-59.4972,-59.9039,-59.7813,-59.8365,-58.6489,-59.8728,-59.1441
13.2,-58.6591,-58.8169,-59.6468,-59.6172,-59.5638,-57.4514,-58.9867,-58.8634,-58.8834,-59.3189,-59.5706,-59.1608,-58.9252,-59.0401,-59.9535,-58.5125,-59.3842,-58.9264,-58.1633,-59.3819,-59.3504,-59.5282,-59.5034,-59.9051,-59.784,-59.8386,-58.6627,-59.8744,-59.1546
13.3,-58.626,-58.7821,-59.6512,-59.622,-59.5692,-57.4767,-58.9547,-58.8719,-58.8913,-59.3267,-59.5759,-59.1586,-58.9378,-59.0518,-59.9541,-58.5269,-59.3917,-58.9262,-58.1568,-59.3894,-59.3583,-59.5341,-59.5095,-59.9063,-59.7867,-59.8406,-58.6766,-59.8759,-59.1649
13.4,-58.598,-58.7525,-59.6555,-59.6266,-59.5745,-57.5022,-58.9275,-58.8807,-58.8996,-59.3345,-59.5811,-59.1577,-58.9503,-59.0633,-59.9546,-58.5415,-59.3992,-58.9273,-58.1533,-59.3969,-59.3661,-59.5398,-59.5155,-59.9074,-59.7893,-59.8426,-58.6905,-59.8775,-59.1069
13.5,-58.5748,-58.7276,-59.6598,-59.6312,-59.5797,-57.5279,-58.9044,-58.89,-58.9083,-59.3422,-59.5863,-59.1579,-58.9627,-59.0747,-59.9552,-58.5562,-59.4066,-58.9296,-58.1523,-59.4043,-59.3738,-59.5455,-59.5215,-59.9086,-59.7919,-59.8445,-58.7045,-59.879,-59.0402
13.6,-58.5558,-58.707,-59.664,-59.6358,-59.5849,-57.5536,-58.8852,-58.8995,-58.9174,-59.3499,-59.5914,-59.159,-58.975,-59.086,-59.9558,-58.5711,-59.4139,-58.9329,-58.1537,-59.4117,-59.3814,-59.5511,-59.5274,-59.9097,-59.7945,-59.8464,-58.7185,-59.8805,-58.982
13.7,-58.5407,-58.6902,-59.6681,-59.6402,-59.59,-57.5794,-58.8694,-58.9094,-58.9268,-59.3575,-59.5964,-59.161,-58.9872,-59.0972,-59.9563,-58.586,-59.4211,-58.9372,-58.157,-59.4189,-59.3889,-59.5566,-59.5332,-59.9108,-59.797,-59.8483,-58.6812,-59.882,-58.9313
13.8,-58.5289,-58.6767,-59.6722,-59.6447,-59.595,-57.6053,-58.8566,-58.9194,-58.9365,-59.3651,-59.6014,-59.1638,-58.9993,-59.1082,-59.9569,-58.601,-59.4282,-58.9422,-58.1622,-59.426,-59.3963,-59.5621,-59.539,-59.9119,-59.7996,-59.8502,-58.6172,-59.8835,-58.8874
13.9,-58.5201,-58.6663,-59.6763,-59.6491,-59.6,-57.6311,-58.8466,-58.9297,-58.9463,-59.3726,-59.6063,-59.1673,-59.0112,-59.1191,-59.9574,-58.616,-59.4352,-58.9479,-58.169,-59.4331,-59.4037,-59.5675,-59.5446,-59.913,-59.802,-59.8521,-58.562,-59.8849,-58.8496
14,-58.5141,-58.6586,-59.6803,-59.6534,-59.605,-57.6569,-58.8391,-58.9401,-58.9564,-59.38,-59.6112,-59.1714,-59.023,-59.1298,-59.9579,-58.631,-59.4422,-58.9543,-58.1773,-59.4401,-59.411,-59.5728,-59.5503,-59.9141,-59.8045,-59.8539,-58.5145,-59.8863,-58.8174
14.1,-58.5104,-58.6534,-59.6842,-59.6577,-59.6098,-57.6826,-58.8337,-58.9506,-58.9666,-59.3524,-59.616,-59.1761,-59.0348,-59.1404,-59.9584,-58.6461,-59.449,-58.9612,-58.1868,-59.4469,-59.4182,-59.5781,-59.5558,-59.9152,-59.8069,-59.8557,-58.4739,-59.8877,-58.79
14.2,-58.509,-58.6503,-59.6881,-59.6619,-59.6146,-57.7083,-58.8304,-58.9613,-58.9769,-59.2789,-59.6118,-59.1812,-59.0463,-59.1509,-59.959,-58.5855,-59.4558,-58.9686,-58.1974,-59.4537,-59.4253,-59.5833,-59.5613,-59.9162,-59.8093,-59.8575,-58.4397,-59.8891,-58.7671
14.3,-58.5095,-58.6491,-59.692,-59.6661,-59.6194,-57.7339,-58.8287,-58.972,-58.9873,-59.2143,-59.5325,-59.1867,-59.0578,-59.1613,-59.9595,-58.5253,-59.4625,-58.9764,-58.2089,-59.4605,-59.4323,-59.5884,-59.5667,-59.9173,-59.8117,-59.8593,-58.411,-59.8905,-58.7481
14.4,-58.5116,-58.6497,-59.6958,-59.6702,-59.6241,-57.7593,-58.8287,-58.9828,-58.9978,-59.1577,-59.4623,-59.1926,-59.0692,-59.0873,-59.96,-58.4735,-59.4691,-58.9846,-58.2214,-59.4671,-59.4392,-59.5935,-59.572,-59.9183,-59.814,-59.861,-58.3874,-59.8919,-58.7327
14.5,-58.5154,-58.6518,-59.6995,-59.6742,-59.6287,-57.7846,-58.83,-58.9936,-59.0084,-59.1083,-59.4005,-59.1989,-59.0804,-59.0224,-59.9605,-58.4292,-59.4756,-58.9931,-58.2346,-59.4736,-59.4461,-59.5985,-59.5773,-59.9193,-59.8163,-59.8627,-58.3683,-59.8932,-58.7205
14.6,-58.5204,-58.6553,-59.7032,-59.6783,-59.6333,-57.8097,-58.8326,-59.0044,-59.0189,-59.0653,-59.3461,-59.2054,-59.0915,-58.9658,-59.961,-58.3916,-59.4821,-59.0019,-58.2484,-59.4801,-59.4529,-59.6034,-59.5825,-59.9203,-59.8186,-59.8644,-58.3532,-59.8945,-58.7111
14.7,-58.5267,-58.66,-59.7069,-59.6822,-59.6378,-57.8347,-58.8363,-59.0153,-59.0295,-59.0281,-59.2983,-59.2121,-59.1025,-58.9167,-59.9614,-58.3601,-59.4885,-59.0109,-58.2628,-59.4865,-59.4596,-59.6083,-59.5877,-59.8689,-59.8208,-59.8661,-58.3417,-59.8958,-58.7043
14.8,-58.5341,-58.6658,-59.7105,-59.6862,-59.6423,-57.8595,-58.841,-59.0262,-59.0402,-58.9961,-59.2566,-59.2191,-59.1133,-58.8741,-59.9619,-58.3339,-59.4948,-59.0201,-58.2777,-59.4928,-59.4662,-59.6132,-59.5927,-59.7902,-59.823,-59.8678,-58.3335,-59.8971,-58.6997
14.9,-58.5423,-58.6725,-59.7141,-59.69,-59.6467,-57.8841,-58.8465,-59.037,-59.0508,-58.9687,-59.2203,-59.2262,-59.1241,-58.8376,-59.9624,-58.3127,-59.501,-59.0295,-58.2931,-59.4991,-59.4728,-59.6179,-59.5978,-59.7203,-59.8252,-59.8694,-58.3281,-59.8984,-58.6972
15,-58.5515,-58.6801,-59.7176,-59.6939,-59.6511,-57.9086,-58.785,-59.0478,-59.0613,-58.9456,-59.1889,-59.2335,-59.1347,-58.8064,-59.9629,-58.2957,-59.5071,-59.039,-58.3087,-59.5052,-59.4792,-59.6227,-59.6027,-59.6583,-59.8274,-59.871,-58.3253,-59.8997,-58.6965
15.1,-58.5613,-58.6371,-59.7211,-59.6976,-59.6554,-57.9328,-58.7157,-59.0586,-59.0719,-58.9262,-59.1618,-59.2409,-59.1452,-58.78,-59.9633,-58.2827,-59.5132,-59.0487,-58.3247,-59.5113,-59.4856,-59.6273,-59.6076,-59.6034,-59.8295,-59.8726,-58.3248,-59.9009,-58.6975
15.2,-58.5718,-58.5683,-59.7246,-59.7014,-59.6596,-57.9568,-58.6555,-59.0693,-59.0824,-58.9103,-59.1387,-59.2484,-59.1556,-58.758,-59.9638,-58.2731,-59.5192,-59.0584,-58.3409,-59.5173,-59.4919,-59.6319,-59.6125,-59.5549,-59.8316,-59.8742,-58.3264,-59.9021,-58.6999
15.3,-58.5828,-58.5086,-59.728,-59.7051,-59.6638,-57.9806,-58.6036,-59.08,-59.0929,-58.8973,-59.1191,-59.256,-59.1659,-58.7398,-59.9642,-58.2666,-59.5251,-59.0682,-58.3573,-59.5233,-59.4982,-59.6365,-59.6172,-59.5122,-59.8337,-59.8758,-58.3297,-59.9034,-58.7035
15.4,-58.5943,-58.4574,-59.7314,-59.7087,-59.668,-58.0042,-58.559,-59.0906,-59.1033,-58.8871,-59.1026,-59.2637,-59.176,-58.7251,-59.9647,-58.2629,-59.531,-59.078,-58.3739,-59.5292,-59.5043,-59.6409,-59.622,-59.4747,-59.8358,-59.8773,-58.2755,-59.8355,-58.7083
15.5,-58.6062,-58.4135,-59.7347,-59.7123,-59.6721,-58.0276,-58.521,-59.1011,-59.1137,-58.8793,-59.089,-59.2714,-59.1861,-58.7136,-59.9651,-58.2616,-59.5367,-59.0879,-58.3906,-59.535,-59.5104,-59.6454,-59.6266,-59.4418,-59.8378,-59.8788,-58.2055,-59.7589,-58.7142
15.6,-58.6185,-58.3764,-59.738,-59.7159,-59.6761,-58.0508,-58.4889,-59.1116,-59.1239,-58.8737,-59.078,-59.2791,-59.196,-58.7048,-59.9655,-58.2626,-59.5424,-59.0978,-58.4073,-59.5407,-59.4814,-59.6497,-59.6312,-59.4132,-59.8398,-59.8803,-58.1454,-59.6908,-58.7209
15.7,-58.6311,-58.3453,-59.7412,-59.7194,-59.6801,-58.0737,-58.4621,-59.122,-59.1342,-58.87,-59.0693,-59.2869,-59.2058,-58.6985,-59.966,-58.2655,-59.5481,-59.1077,-58.4242,-59.5463,-59.4064,-59.6541,-59.6358,-59.3884,-59.8418,-59.8818,-58.0941,-59.6305,-58.7284
