# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27
129,-58.4794,-59.6279,-59.5625,-58.8553,-59.4303,-59.6015,-59.6011,-59.5995,-58.9018,-59.5633,-59.0118,-59.2551,-59.0574,-59.6394,-59.6112,-58.2403,-59.7028,-58.9035,-59.4504,-58.7813,-58.7901,-59.2257,-58.7269,-59.69,-59.2686,-57.9394,-59.5749,-59.2674
129.1,-58.4771,-59.6325,-59.4847,-58.8589,-59.4373,-59.6064,-59.606,-59.6045,-58.8962,-59.5687,-59.0229,-59.2642,-59.0689,-59.6439,-59.616,-58.2442,-59.7064,-58.9055,-59.4572,-58.7957,-58.7518,-59.2352,-58.7364,-59.6939,-59.2339,-57.9606,-59.5802,-59.2764
129.2,-58.4768,-59.6371,-59.416,-58.8634,-59.4442,-59.6113,-59.6108,-59.6094,-58.8924,-59.574,-59.034,-59.2732,-59.0802,-59.6483,-59.6207,-58.2498,-59.7101,-58.9087,-59.4639,-58.81,-58.7191,-59.2445,-58.7463,-59.6454,-59.2039,-57.9819,-59.5853,-59.2853
129.3,-58.4784,-59.615,-59.3555,-58.8688,-59.451,-59.6161,-59.6156,-59.6142,-58.8904,-59.5792,-59.0449,-59.2821,-59.0073,-59.6526,-59.6254,-58.2569,-59.7136,-58.9128,-59.4705,-58.8242,-58.6915,-59.2538,-58.7566,-59.5698,-59.1781,-58.0032,-59.5904,-59.294
129.4,-58.4816,-59.5374,-59.3023,-58.8749,-59.4578,-59.6208,-59.6204,-59.6189,-58.8899,-59.5844,-59.0559,-59.2909,-58.9436,-59.6569,-59.63,-58.2653,-59.7172,-58.9177,-59.477,-58.8382,-58.6685,-59.2629,-58.7673,-59.5029,-59.1561,-58.0246,-59.5955,-59.3027
129.5,-58.4862,-59.4687,-59.2557,-58.8818,-59.4645,-59.6255,-59.6251,-59.6236,-58.8908,-59.5896,-59.0668,-59.2996,-58.888,-59.6612,-59.6346,-58.2748,-59.7207,-58.9234,-59.4834,-58.8521,-58.6496,-59.2719,-58.7783,-59.4439,-59.1375,-58.046,-59.6005,-59.3112
129.6,-58.4922,-59.4081,-59.2151,-58.8892,-59.471,-59.6301,-59.6297,-59.6283,-58.8929,-59.5946,-59.0776,-59.3082,-58.8399,-59.6653,-59.6391,-58.2853,-59.7241,-58.9298,-59.4898,-58.8658,-58.6343,-59.2809,-58.7895,-59.3919,-59.1219,-58.0674,-59.6054,-59.3197
129.7,-58.4993,-59.3548,-59.1798,-58.8971,-59.4776,-59.6347,-59.6343,-59.6329,-58.8961,-59.5996,-59.0883,-59.3166,-58.7387,-59.6695,-59.6435,-58.2967,-59.7275,-58.9367,-59.496,-58.8794,-58.6223,-59.2897,-58.801,-59.3463,-59.109,-58.0887,-59.6103,-59.328
129.8,-58.5074,-59.3081,-59.1493,-58.9055,-59.484,-59.6392,-59.6388,-59.6374,-58.9003,-59.6046,-59.099,-59.325,-58.6262,-59.6736,-59.6479,-58.3089,-59.7309,-58.9442,-59.5022,-58.8929,-58.6133,-59.2984,-58.8126,-59.3065,-59.0986,-58.1099,-59.6151,-59.3363
129.9,-58.5163,-59.2673,-59.1232,-58.9142,-59.4903,-59.6436,-59.6432,-59.6419,-58.9053,-59.6094,-59.1095,-59.3333,-58.5277,-59.6776,-59.6523,-58.3217,-59.7342,-58.9521,-59.5084,-58.9062,-58.6069,-59.307,-58.8244,-59.2717,-59.0904,-58.1311,-59.6198,-59.3444
130,-58.5261,-59.2317,-59.1009,-58.9233,-59.4966,-59.648,-59.6476,-59.6463,-58.9111,-59.6143,-59.12,-59.3415,-58.4419,-59.6816,-59.6566,-58.3352,-59.7375,-58.9603,-59.5144,-58.9194,-58.6029,-59.3155,-58.8363,-59.2416,-59.0842,-58.1522,-59.6245,-59.3524
130.1,-58.5366,-59.2009,-59.0821,-58.9327,-59.5028,-59.6524,-59.652,-59.6507,-58.9175,-59.619,-59.1304,-59.3495,-58.3673,-59.6855,-59.6608,-58.3491,-59.7408,-58.969,-59.5204,-58.9324,-58.6009,-59.3239,-58.8483,-59.2157,-59.0797,-58.1731,-59.6292,-59.3604
130.2,-58.5476,-59.1745,-59.0664,-58.9424,-59.5089,-59.6567,-59.6563,-59.655,-58.9246,-59.6237,-59.1407,-59.3575,-58.303,-59.6894,-59.665,-58.3635,-59.744,-58.9779,-59.5263,-58.9453,-58.6009,-59.3321,-58.8604,-59.1935,-59.0768,-58.194,-59.6337,-59.3682
130.3,-58.5592,-59.1518,-59.0536,-58.9522,-59.515,-59.6609,-59.6605,-59.6592,-58.9321,-59.6284,-59.151,-59.3654,-58.2478,-59.6932,-59.6691,-58.3782,-59.7472,-58.987,-59.5321,-58.958,-58.6025,-59.3403,-58.8725,-59.1747,-59.0754,-58.2147,-59.6383,-59.376
130.4,-58.5712,-59.1327,-59.0432,-58.9623,-59.5209,-59.6651,-59.6647,-59.6635,-58.9401,-59.6329,-59.1611,-59.3732,-58.2007,-59.697,-59.6732,-58.3933,-59.7503,-58.9964,-59.5379,-58.9706,-58.6055,-59.3484,-58.8846,-59.1589,-59.0751,-58.2352,-59.6427,-59.3837
130.5,-58.5836,-59.1166,-59.0351,-58.9725,-59.5268,-59.6692,-59.6689,-59.6676,-58.9485,-59.6375,-59.1711,-59.3809,-58.161,-59.7008,-59.6773,-58.4087,-59.7534,-59.006,-59.5436,-58.9831,-58.6099,-59.3564,-58.8968,-59.1458,-59.076,-58.2556,-59.6471,-59.3912
130.6,-58.5964,-59.1033,-59.0291,-58.9827,-59.5327,-59.6733,-59.673,-59.6717,-58.9572,-59.6419,-59.181,-59.3885,-58.1278,-59.7045,-59.6813,-58.4242,-59.7564,-59.0157,-59.5492,-58.9954,-58.6155,-59.3643,-58.9089,-59.1351,-59.0779,-58.2759,-59.6515,-59.3987
130.7,-58.6094,-59.0926,-59.0248,-58.9931,-59.5384,-59.6773,-59.677,-59.6758,-58.9662,-59.6464,-59.1909,-59.396,-58.1005,-59.7081,-59.6852,-58.4399,-59.7594,-59.0255,-59.5548,-59.0076,-58.6221,-59.3721,-58.921,-59.1266,-59.0807,-58.296,-59.6558,-59.4061
130.8,-58.6226,-59.0841,-59.0222,-59.0036,-59.5441,-59.6813,-59.681,-59.6798,-58.9755,-59.6507,-59.2006,-59.4034,-58.0785,-59.7117,-59.6891,-58.4558,-59.7624,-59.0354,-59.5603,-59.0196,-58.6297,-59.3798,-58.9331,-59.1201,-59.0843,-58.3159,-59.66,-59.4134
130.9,-58.6361,-59.0776,-59.021,-59.0141,-59.5497,-59.6853,-59.6849,-59.6837,-58.985,-59.655,-59.2102,-59.4108,-58.0612,-59.7153,-59.6929,-58.4718,-59.7653,-59.0454,-59.5657,-59.0315,-58.638,-59.3874,-58.9452,-59.1153,-59.0369,-58.3356,-59.6642,-59.4206
131,-58.6497,-59.0728,-59.0211,-59.0247,-59.5553,-59.6892,-59.6888,-59.6876,-58.9946,-59.6593,-59.2198,-59.418,-58.048,-59.7188,-59.6967,-58.4878,-59.7683,-59.0554,-59.571,-59.0433,-58.647,-59.395,-58.9572,-59.1121,-58.9634,-58.3552,-59.6684,-59.4277
131.1,-58.6634,-59.0697,-59.0224,-59.0352,-59.5608,-59.693,-59.6927,-59.6915,-59.0044,-59.6635,-59.2292,-59.4252,-58.0387,-59.7223,-59.7005,-58.5039,-59.7711,-59.0655,-59.5763,-59.0549,-58.6567,-59.4024,-58.9691,-59.1103,-58.8991,-58.3746,-59.6725,-59.4348
131.2,-58.6772,-59.0681,-59.0247,-59.0458,-59.5662,-59.6968,-59.6965,-59.6953,-59.0144,-59.6677,-59.2385,-59.4322,-58.0327,-59.7257,-59.7042,-58.52,-59.774,-59.0756,-59.5816,-59.0664,-58.6669,-59.4097,-58.981,-59.1098,-58.8432,-58.3938,-59.6765,-59.4417
131.3,-58.6911,-59.0677,-59.0278,-59.0564,-59.5715,-59.7005,-59.7002,-59.6991,-59.0244,-59.6718,-59.2477,-59.4392,-58.0297,-59.7291,-59.6726,-58.5361,-59.7768,-59.0857,-59.5867,-59.0778,-58.6776,-59.417,-58.9928,-59.1103,-58.7947,-58.4128,-59.6805,-59.4486
131.4,-58.7051,-59.0685,-59.0319,-59.0669,-59.5768,-59.7042,-59.7039,-59.7028,-59.0345,-59.6758,-59.2569,-59.4461,-58.0294,-59.7325,-59.595,-58.5522,-59.7795,-59.0958,-59.5918,-59.0049,-58.6887,-59.4242,-59.0045,-59.1119,-58.753,-58.4316,-59.6845,-59.4554
131.5,-58.719,-59.0703,-59.0366,-59.0774,-59.582,-59.7079,-59.7076,-59.7065,-59.0447,-59.6798,-59.2659,-59.4529,-58.0314,-59.7358,-59.5263,-58.5683,-59.7822,-59.1059,-59.5968,-58.9411,-58.7001,-59.4312,-59.0161,-59.1143,-58.7174,-58.4502,-59.6884,-59.4621
131.6,-58.733,-59.073,-59.0419,-59.0879,-59.5872,-59.7115,-59.7112,-59.7101,-59.0549,-59.6838,-59.2748,-59.4596,-58.0355,-59.739,-59.4656,-58.5843,-59.7849,-59.1159,-59.6018,-58.8856,-58.7119,-59.4382,-59.0276,-59.1176,-58.6871,-58.4687,-59.6922,-59.4687
131.7,-58.747,-59.0765,-59.0478,-59.0983,-59.5923,-59.7151,-59.7148,-59.7137,-59.0651,-59.6877,-59.2836,-59.4663,-58.0416,-59.7423,-59.4121,-58.6003,-59.7876,-59.1259,-59.6067,-58.8374,-58.7239,-59.4451,-59.0391,-59.1215,-58.6617,-58.4869,-59.696,-59.4752
131.8,-58.7609,-59.0808,-59.0542,-59.1086,-59.5973,-59.7186,-59.7183,-59.7172,-59.0753,-59.6916,-59.2923,-59.4728,-58.0493,-59.7455,-59.3652,-58.6162,-59.7902,-59.1359,-59.6116,-58.7959,-58.7361,-59.452,-59.0504,-59.1261,-58.6407,-58.505,-59.6998,-59.4817
131.9,-58.7748,-59.0856,-59.0611,-59.1189,-59.6023,-59.7221,-59.7218,-59.7207,-59.0855,-59.6954,-59.301,-59.4793,-58.0584,-59.7486,-59.3241,-58.632,-59.7928,-59.1458,-59.6164,-58.7604,-58.7485,-59.4587,-59.0617,-59.1048,-58.6236,-58.5228,-59.7035,-59.488
132,-58.7886,-59.091,-59.0683,-59.1292,-59.6072,-59.7255,-59.7252,-59.7242,-59.0957,-59.6991,-59.3095,-59.4857,-58.0689,-59.7517,-59.2882,-58.6477,-59.7954,-59.1557,-59.6211,-58.7302,-58.761,-59.4654,-59.0728,-59.0291,-58.61,-58.5405,-59.7072,-59.4943
132.1,-58.8024,-59.097,-59.0758,-59.1393,-59.612,-59.7289,-59.7286,-59.7276,-59.1059,-59.7028,-59.3179,-59.4921,-58.0805,-59.7548,-59.2571,-58.6633,-59.7979,-59.1655,-59.6258,-58.7049,-58.7736,-59.4719,-59.0839,-58.9628,-58.5995,-58.558,-59.7108,-59.5006
132.2,-58.8161,-59.1033,-59.0836,-59.1494,-59.6168,-59.7323,-59.732,-59.7309,-59.116,-59.7065,-59.3262,-59.4983,-58.0931,-59.7578,-59.2302,-58.6788,-59.8004,-59.1752,-59.6304,-58.6838,-58.7863,-59.4784,-59.0948,-58.905,-58.5919,-58.5753,-59.7143,-59.5067
132.3,-58.8297,-59.11,-59.0917,-59.1594,-59.595,-59.7356,-59.7353,-59.7343,-59.1261,-59.7101,-59.3345,-59.5045,-58.1066,-59.7608,-59.2072,-58.6941,-59.8029,-59.1849,-59.635,-58.6666,-58.7991,-59.4848,-59.1056,-58.8548,-58.5867,-58.5924,-59.7179,-59.5128
132.4,-58.8432,-59.1171,-59.1,-59.1694,-59.5176,-59.7388,-59.7386,-59.7376,-59.1361,-59.7137,-59.3426,-59.5106,-58.1209,-59.7638,-59.1876,-58.7094,-59.8053,-59.1945,-59.6395,-58.6529,-58.812,-59.4912,-59.1164,-58.8114,-58.5838,-58.6093,-59.7214,-59.5188
132.5,-58.8567,-59.1245,-59.1084,-59.1792,-59.4492,-59.7421,-59.7418,-59.7408,-59.1461,-59.7173,-59.3506,-59.5166,-58.1358,-59.7667,-59.1711,-58.7245,-59.8077,-59.204,-59.6439,-58.6422,-58.8248,-59.4975,-59.127,-58.7742,-58.5829,-58.626,-59.7248,-59.5247
132.6,-58.87,-59.132,-59.117,-59.189,-59.3889,-59.7453,-59.7272,-59.744,-59.156,-59.7208,-59.3586,-59.5226,-58.1513,-59.7696,-59.1573,-58.7396,-59.8101,-59.2134,-59.6483,-58.6343,-58.8376,-59.5036,-59.1375,-58.7425,-58.5492,-58.6426,-59.7282,-59.5306
132.7,-58.8832,-59.1398,-59.1257,-59.1986,-59.3359,-59.7484,-59.6471,-59.7472,-59.1658,-59.7242,-59.3664,-59.5285,-58.1673,-59.7724,-59.1461,-58.7544,-59.8125,-59.2228,-59.6527,-58.629,-58.8505,-59.5097,-59.1479,-58.7158,-58.4721,-58.6589,-59.7316,-59.5364
132.8,-58.8964,-59.1478,-59.1345,-59.2082,-59.2894,-59.7515,-59.5762,-59.7503,-59.1756,-59.7276,-59.3742,-59.5343,-58.1837,-59.7753,-59.1371,-58.7692,-59.8148,-59.232,-59.6569,-58.6258,-58.8633,-59.5158,-59.1582,-58.6935,-58.4053,-58.6751,-59.7349,-59.5421
132.9,-58.9094,-59.156,-59.1434,-59.2177,-59.2488,-59.7546,-59.5135,-59.7534,-59.1853,-59.731,-59.3819,-59.54,-58.2005,-59.778,-59.1301,-58.7838,-59.8171,-59.2412,-59.6612,-58.6246,-58.876,-59.5217,-59.1683,-58.6752,-58.3478,-58.6911,-59.7382,-59.5477
133,-58.9223,-59.1642,-59.1523,-59.2271,-59.2135,-59.7576,-59.4581,-59.7564,-59.1949,-59.7343,-59.3894,-59.5457,-58.2176,-59.7808,-59.1248,-58.7982,-59.8194,-59.2503,-59.6654,-58.6252,-58.8888,-59.5276,-59.1784,-58.6605,-58.2986,-58.7069,-59.7414,-59.5533
133.1,-58.9351,-59.1726,-59.1613,-59.2364,-59.183,-59.7606,-59.4094,-59.7595,-59.2045,-59.7376,-59.3705,-59.5513,-58.2349,-59.7835,-59.1212,-58.8125,-59.8216,-59.2593,-59.6695,-58.6273,-58.9014,-59.5335,-59.1883,-58.649,-58.2568,-58.7225,-59.7446,-59.5588
133.2,-58.9477,-59.181,-59.1703,-59.2456,-59.1568,-59.7636,-59.3667,-59.7624,-59.2139,-59.7409,-59.2962,-59.5568,-58.2525,-59.7862,-59.119,-58.8267,-59.8238,-59.2682,-59.6736,-58.6308,-58.914,-59.5392,-59.1982,-58.6403,-58.2217,-58.738,-59.7478,-59.5642
133.3,-58.9603,-59.1895,-59.1794,-59.2547,-59.1344,-59.7665,-59.3294,-59.7654,-59.2233,-59.7441,-59.2308,-59.5623,-58.2702,-59.7888,-59.1181,-58.8408,-59.826,-59.277,-59.6776,-58.6356,-58.9265,-59.5449,-59.2079,-58.6342,-58.1925,-58.7532,-59.7509,-59.5696
133.4,-58.9727,-59.198,-59.1884,-59.2637,-59.1154,-59.7694,-59.2969,-59.7683,-59.2326,-59.7472,-59.1734,-59.5677,-58.288,-59.7914,-59.1184,-58.8546,-59.8281,-59.2857,-59.6816,-58.6415,-58.939,-59.5505,-59.2175,-58.6304,-58.1687,-58.7683,-59.754,-59.5749
133.5,-58.985,-59.2066,-59.1974,-59.2726,-59.0996,-59.7723,-59.2688,-59.7711,-59.2417,-59.7503,-59.1233,-59.573,-58.3059,-59.794,-59.1197,-58.8684,-59.8303,-59.2944,-59.6855,-58.6483,-58.9513,-59.556,-59.2271,-58.6286,-58.1497,-58.7832,-59.757,-59.5801
133.6,-58.9972,-59.2152,-59.2064,-59.2814,-59.0866,-59.7751,-59.2445,-59.774,-59.2508,-59.7534,-59.0797,-59.5782,-58.3238,-59.7966,-59.1218,-58.882,-59.8324,-59.3029,-59.6894,-58.656,-58.9636,-59.5615,-59.2365,-58.6286,-58.135,-58.798,-59.76,-59.5853
133.7,-59.0092,-59.2238,-59.2153,-59.2901,-59.076,-59.7779,-59.2239,-59.7768,-59.2598,-59.7565,-59.0419,-59.5834,-58.3418,-59.7991,-59.1248,-58.8954,-59.8345,-59.3113,-59.6932,-58.6645,-58.9757,-59.5669,-59.2458,-58.6303,-58.1241,-58.8126,-59.763,-59.5904
133.8,-59.0211,-59.2324,-59.2243,-59.2987,-59.0677,-59.7806,-59.2063,-59.7795,-59.2688,-59.7595,-59.0094,-59.5886,-58.3598,-59.8016,-59.1285,-58.9087,-59.8365,-59.3197,-59.697,-58.6736,-58.9878,-59.5722,-59.255,-58.6334,-58.1167,-58.827,-59.7659,-59.5955
133.9,-59.0329,-59.241,-59.2332,-59.3072,-59.0614,-59.7833,-59.1916,-59.7823,-59.2776,-59.7625,-58.9816,-59.5937,-58.3778,-59.804,-59.1328,-58.9219,-59.8385,-59.328,-59.7008,-58.6833,-58.9998,-59.5775,-59.2377,-58.6378,-58.1123,-58.8412,-59.7688,-59.6005
134,-59.0446,-59.2495,-59.242,-59.3157,-59.0569,-59.786,-59.1795,-59.785,-59.2863,-59.7654,-58.958,-59.5987,-58.3957,-59.8065,-59.1377,-58.9349,-59.8405,-59.3361,-59.7045,-58.6936,-59.0116,-59.5827,-59.1651,-58.6433,-58.1106,-58.8552,-59.7717,-59.6054
134.1,-59.0561,-59.258,-59.2508,-59.324,-59.054,-59.7887,-59.1696,-59.7876,-59.2949,-59.7683,-58.9382,-59.6036,-58.4136,-59.8089,-59.1431,-58.9478,-59.8425,-59.3442,-59.7081,-58.7042,-59.0234,-59.5879,-59.1015,-58.6499,-58.1113,-58.8691,-59.7745,-59.6103
134.2,-59.0675,-59.2665,-59.2595,-59.3322,-59.0526,-59.7913,-59.1618,-59.7902,-59.3035,-59.7712,-58.9218,-59.6085,-58.4314,-59.8112,-59.149,-58.9605,-59.8445,-59.3522,-59.7117,-58.7153,-59.035,-59.593,-59.0459,-58.6573,-58.1142,-58.8829,-59.7773,-59.6151
134.3,-59.0788,-59.275,-59.2682,-59.3404,-59.0524,-59.7939,-59.1559,-59.7928,-59.3119,-59.774,-58.9085,-59.6133,-58.4492,-59.8136,-59.1552,-58.9731,-59.8464,-59.3601,-59.7153,-58.7266,-59.0465,-59.598,-58.9974,-58.6655,-58.1191,-58.8965,-59.7801,-59.6198
134.4,-59.09,-59.2834,-59.2768,-59.3484,-59.0534,-59.7964,-59.1516,-59.7954,-59.3203,-59.7768,-58.898,-59.6181,-58.4668,-59.8159,-59.1617,-58.9855,-59.8483,-59.3679,-59.7188,-58.7383,-59.0579,-59.6029,-58.9555,-58.6744,-58.1256,-58.9099,-59.7828,-59.6245
134.5,-59.101,-59.2917,-59.2853,-59.3564,-59.0554,-59.7551,-59.1487,-59.7979,-59.3286,-59.7796,-58.8899,-59.6228,-58.4844,-59.8181,-59.1685,-58.9978,-59.8502,-59.3756,-59.7223,-58.7501,-59.0692,-59.6078,-58.9194,-58.6839,-58.1336,-58.9231,-59.7855,-59.6292
134.6,-59.1119,-59.3,-59.2938,-59.3643,-59.0582,-59.6772,-59.1472,-59.8004,-59.3367,-59.7823,-58.884,-59.6275,-58.5018,-59.8204,-59.1756,-59.01,-59.852,-59.3832,-59.7257,-58.7622,-59.0804,-59.6127,-58.8623,-58.694,-58.143,-58.9362,-59.7881,-59.6337
134.7,-59.1227,-59.3082,-59.3022,-59.372,-59.0619,-59.6081,-59.1469,-59.8029,-59.3448,-59.785,-58.88,-59.6321,-58.5191,-59.8226,-59.1829,-59.022,-59.8539,-59.3908,-59.7291,-58.7745,-59.0915,-59.6174,-58.7551,-58.7045,-58.1536,-58.9492,-59.7907,-59.6382
134.8,-59.1334,-59.3164,-59.3105,-59.3797,-59.0664,-59.5469,-59.1476,-59.8054,-59.3528,-59.7877,-58.8778,-59.6366,-58.5363,-59.8248,-59.1904,-59.0339,-59.8557,-59.3982,-59.7325,-58.7868,-59.1024,-59.6222,-58.6613,-58.7154,-58.1651,-58.962,-59.7933,-59.6427
134.9,-59.1439,-59.3244,-59.3187,-59.3873,-59.0714,-59.493,-59.1492,-59.8078,-59.3607,-59.7903,-58.8772,-59.6411,-58.5533,-59.827,-59.198,-59.0456,-59.8575,-59.4056,-59.7358,-58.7993,-59.1132,-59.6268,-58.5794,-58.7266,-58.1776,-58.9746,-59.7959,-59.6471
135,-59.1543,-59.3325,-59.3269,-59.3948,-59.077,-59.4454,-59.1517,-59.8101,-59.3685,-59.7929,-58.878,-59.6455,-58.5703,-59.8291,-59.2058,-59.0573,-59.8592,-59.4129,-59.7212,-58.8118,-59.124,-59.5877,-58.5082,-58.7382,-58.1909,-58.9871,-59.7984,-59.6515
135.1,-59.1646,-59.3404,-59.335,-59.4022,-59.0831,-59.4037,-59.1549,-59.8125,-59.3762,-59.7954,-58.8801,-59.6499,-58.587,-59.8313,-59.2136,-59.0687,-59.861,-59.4201,-59.6413,-58.8244,-59.1345,-59.5121,-58.4466,-58.7499,-58.2049,-58.9994,-59.8009,-59.6558
135.2,-59.1748,-59.3483,-59.343,-59.4095,-59.0896,-59.3673,-59.1588,-59.8148,-59.3838,-59.798,-58.8832,-59.6542,-58.6037,-59.8333,-59.2216,-59.0801,-59.8627,-59.4272,-59.5704,-58.837,-59.145,-59.4453,-58.3937,-58.7619,-58.2195,-59.0116,-59.8034,-59.66
135.3,-59.1849,-59.3561,-59.3509,-59.4168,-59.0965,-59.3355,-59.1633,-59.8171,-59.3914,-59.8005,-58.8873,-59.6585,-58.6201,-59.8354,-59.2296,-59.0913,-59.8644,-59.4342,-59.5078,-58.8496,-59.1554,-59.3864,-58.3484,-58.7741,-58.2346,-59.0237,-59.8058,-59.6642
135.4,-59.1948,-59.3638,-59.3587,-59.4239,-59.1038,-59.3079,-59.1682,-59.8194,-59.3988,-59.803,-58.8923,-59.6627,-58.6365,-59.8374,-59.2377,-59.1023,-59.8661,-59.4411,-59.4525,-58.8623,-59.1656,-59.3346,-58.3102,-58.7864,-58.2501,-59.0356,-59.8082,-59.6684
135.5,-59.2046,-59.3715,-59.3665,-59.431,-59.1113,-59.2842,-59.1736,-59.8216,-59.4062,-59.8054,-58.8981,-59.6669,-58.6526,-59.8395,-59.2458,-59.1133,-59.8677,-59.448,-59.4039,-58.8749,-59.1758,-59.2892,-58.2781,-58.7988,-58.2661,-59.0473,-59.8106,-59.6725
135.6,-59.2144,-59.379,-59.3741,-59.438,-59.119,-59.2639,-59.1795,-59.8238,-59.4134,-59.8078,-58.9046,-59.671,-58.6686,-59.8415,-59.2539,-59.1241,-59.8694,-59.4548,-59.3613,-58.8874,-59.1858,-59.2496,-58.2516,-58.8112,-58.2823,-59.059,-59.8129,-59.6765
135.7,-59.2239,-59.343,-59.3817,-59.4449,-59.127,-59.2466,-59.1856,-59.826,-59.4206,-59.8102,-58.9116,-59.6751,-58.6845,-59.8434,-59.262,-59.1348,-59.871,-59.4615,-59.324,-58.9,-59.1957,-59.2152,-58.2301,-58.8238,-58.2988,-59.0704,-59.8153,-59.6805
135.8,-59.2334,-59.2706,-59.3892,-59.4517,-59.1351,-59.2321,-59.1921,-59.8282,-59.4277,-59.8125,-58.9192,-59.6791,-58.7002,-59.8454,-59.2702,-59.1453,-59.8726,-59.4681,-59.2916,-58.9125,-59.2055,-59.1855,-58.213,-58.8363,-58.3155,-59.0818,-59.8175,-59.6845
135.9,-59.2428,-59.2069,-59.3967,-59.4584,-59.1434,-59.2201,-59.1988,-59.8303,-59.4347,-59.8149,-58.9273,-59.683,-58.7157,-59.8473,-59.2783,-59.1558,-59.8742,-59.4746,-59.2635,-58.9249,-59.2152,-59.1599,-58.2,-58.8489,-58.3324,-59.093,-59.8198,-59.6884
136,-59.2521,-59.1512,-59.404,-59.4651,-59.1518,-59.2103,-59.2058,-59.8324,-59.4417,-59.8171,-58.9357,-59.687,-58.7311,-59.8492,-59.2864,-59.1661,-59.8757,-59.4811,-59.2394,-58.9372,-59.2247,-59.1381,-58.1905,-58.8615,-58.3495,-59.1041,-59.822,-59.6922
136.1,-59.2612,-59.1025,-59.4113,-59.4717,-59.1603,-59.2026,-59.2129,-59.8345,-59.4485,-59.8194,-58.9445,-59.6908,-58.7463,-59.851,-59.2945,-59.1763,-59.8773,-59.4874,-59.2187,-58.9495,-59.2342,-59.1197,-58.1842,-58.8741,-58.3666,-59.115,-59.8242,-59.696
136.2,-59.2702,-59.0602,-59.4184,-59.4781,-59.1689,-59.1966,-59.2202,-59.8365,-59.4553,-59.8217,-58.9536,-59.6946,-58.7613,-59.8529,-59.3025,-59.1863,-59.8788,-59.4937,-59.2013,-58.9617,-59.2435,-59.1044,-58.1808,-58.8867,-58.3838,-59.1258,-59.8264,-59.6998
136.3,-59.2792,-59.0236,-59.4255,-59.4846,-59.1776,-59.1922,-59.2277,-59.8385,-59.462,-59.8239,-58.963,-59.6984,-58.7762,-59.8547,-59.3105,-59.1963,-59.8803,-59.5,-59.1867,-58.9738,-59.2528,-59.0918,-58.1799,-58.8992,-58.401,-59.1365,-59.8286,-59.7035
136.4,-59.288,-58.9921,-59.4325,-59.4909,-59.1862,-59.1892,-59.2352,-59.8406,-59.4686,-59.826,-58.9725,-59.7021,-58.7909,-59.8565,-59.3185,-59.2061,-59.8818,-59.5061,-59.1746,-58.9858,-59.2619,-59.0816,-58.1812,-58.9116,-58.4183,-59.1471,-59.8307,-59.7071
136.5,-59.2967,-58.9653,-59.4395,-59.4972,-59.195,-59.1875,-59.2429,-59.8425,-59.4751,-59.8282,-58.9823,-59.7058,-58.8055,-59.8583,-59.3264,-59.2158,-59.8833,-59.5122,-59.1648,-58.9978,-59.2709,-59.0736,-58.1846,-58.924,-58.4356,-59.1575,-59.8328,-59.7108
136.6,-59.3053,-58.9426,-59.4463,-59.5033,-59.2037,-59.187,-59.2506,-59.8445,-59.4816,-59.8303,-58.9922,-59.7095,-58.8199,-59.86,-59.3343,-59.2254,-59.8847,-59.5182,-59.1571,-59.0096,-59.2798,-59.0676,-58.1897,-58.9364,-58.4528,-59.1678,-59.8349,-59.7143
136.7,-59.3138,-58.9237,-59.4531,-59.5095,-59.2124,-59.1875,-59.2584,-59.8464,-59.4879,-59.8324,-59.0022,-59.7131,-58.8341,-59.8618,-59.3421,-59.2349,-59.8861,-59.5241,-59.1512,-59.0213,-59.2886,-59.0633,-58.1965,-58.9487,-58.47,-59.178,-59.8369,-59.7001
136.8,-59.3223,-58.908,-59.4598,-59.5155,-59.2212,-59.1889,-59.2662,-59.8483,-59.4942,-59.8345,-59.0124,-59.7166,-58.8482,-59.8545,-59.3498,-59.2443,-59.8103,-59.53,-59.1469,-59.0329,-59.2973,-59.0607,-58.2046,-58.9608,-58.4871,-59.188,-59.8389,-59.6204
136.9,-59.3306,-58.8954,-59.4664,-59.5215,-59.2299,-59.1911,-59.274,-59.8502,-59.5005,-59.8366,-59.0226,-59.7201,-58.8621,-59.7719,-59.3575,-59.2535,-59.7348,-59.5358,-59.1441,-59.0444,-59.3059,-59.0594,-58.214,-58.9729,-58.5042,-59.198,-59.8409,-59.5498
137,-59.3388,-58.8855,-59.4729,-59.5273,-59.2386,-59.1941,-59.2819,-59.852,-59.5066,-59.8386,-59.0328,-59.7236,-58.8759,-59.6985,-59.3651,-59.245,-59.6678,-59.5415,-59.1427,-59.0558,-59.3144,-59.0594,-58.2244,-58.985,-58.5212,-59.2078,-59.8429,-59.4875
