# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27,sweep28,sweep29,sweep30,sweep31,sweep32
6.9,-59.6905,-59.0638,-59.3303,-58.9349,-59.3382,-58.8991,-59.143,-58.259,-58.9003,-59.2463,-58.626,-59.8031,-59.5903,-58.534,-59.8488,-57.7511,-59.3098,-58.1813,-59.6061,-59.0893,-59.6125,-59.2746,-58.8471,-58.5876,-59.528,-59.2146,-59.9048,-59.869,-59.5486,-58.6553,-58.3498,-59.3928,-58.0981
7,-59.6936,-59.0602,-59.25,-58.9355,-59.3447,-58.9098,-59.1473,-58.2757,-58.898,-59.2525,-58.6295,-59.805,-59.5382,-58.5307,-59.8503,-57.762,-59.3162,-58.1986,-59.61,-59.0981,-59.6163,-59.2817,-58.8569,-58.546,-59.5327,-59.2141,-59.9057,-59.8703,-59.553,-58.6615,-58.3081,-59.3988,-58.0758
7.1,-59.6966,-59.0578,-59.1789,-58.937,-59.3511,-58.9205,-59.152,-58.2922,-58.8971,-59.2587,-58.6338,-59.807,-59.492,-58.5292,-59.8518,-57.7739,-59.3225,-58.2158,-59.6138,-59.1068,-59.6201,-59.2887,-58.8667,-58.5102,-59.5373,-59.2143,-59.9067,-59.8716,-59.5575,-58.6684,-58.2725,-59.4047,-58.0577
7.2,-59.6996,-59.0566,-59.1163,-58.9394,-59.3575,-58.931,-59.157,-58.3085,-58.8973,-59.2649,-58.6391,-59.8089,-59.4513,-58.5292,-59.8533,-57.7866,-59.3289,-58.2328,-59.6176,-59.1155,-59.6239,-59.2957,-58.8765,-58.4796,-59.5418,-59.2153,-59.9076,-59.8729,-59.5618,-58.6757,-58.2423,-59.4105,-58.0434
7.3,-59.7026,-59.0565,-59.0611,-58.9425,-59.3638,-58.9414,-59.1623,-58.3248,-58.8986,-59.2712,-58.645,-59.8108,-59.4153,-58.5306,-59.8547,-57.8,-59.3352,-58.2497,-59.6214,-59.124,-59.6276,-59.3026,-58.8864,-58.4538,-59.5464,-59.217,-59.9085,-59.8741,-59.5662,-58.6836,-58.2171,-59.4163,-58.0325
7.4,-59.7056,-59.0572,-59.0128,-58.9464,-59.3701,-58.9517,-59.1678,-58.3408,-58.9007,-59.2776,-58.6516,-59.8127,-59.3837,-58.5332,-59.8562,-57.8141,-59.3414,-58.2664,-59.6252,-59.1325,-59.6313,-59.3095,-58.8963,-58.4323,-59.5508,-59.2192,-59.9094,-59.8754,-59.5704,-58.6918,-58.1963,-59.422,-58.0247
7.5,-59.7085,-59.0588,-58.9705,-58.9508,-59.3763,-58.962,-59.1735,-58.3568,-58.9037,-59.2839,-58.6588,-59.8145,-59.3561,-58.537,-59.8576,-57.8287,-59.3477,-58.283,-59.6289,-59.141,-59.6349,-59.3163,-58.9062,-58.4145,-59.5553,-59.2219,-59.9103,-59.8766,-59.5747,-58.7005,-58.1795,-59.4277,-58.0195
7.6,-59.7114,-59.061,-58.9338,-58.9557,-59.3824,-58.9721,-59.1795,-58.3726,-58.9074,-59.2903,-58.6665,-59.8164,-59.332,-58.5418,-59.859,-57.8439,-59.3539,-58.2995,-59.6325,-59.1493,-59.6385,-59.323,-58.9161,-58.4001,-59.5597,-59.2251,-59.9112,-59.8778,-59.5789,-58.7094,-58.1662,-59.4333,-58.0168
7.7,-59.7142,-59.064,-58.9019,-58.9611,-59.3885,-58.9822,-59.1855,-58.3882,-58.9117,-59.2966,-58.6747,-59.8182,-59.3111,-58.5474,-59.8604,-57.8594,-59.36,-58.3158,-59.6362,-59.1576,-59.6421,-59.3297,-58.926,-58.3888,-59.564,-59.2286,-59.9121,-59.8791,-59.583,-58.7186,-58.1561,-59.4389,-58.0163
7.8,-59.717,-59.0675,-58.8746,-58.9669,-59.3945,-58.9921,-59.1917,-58.4037,-58.9167,-59.303,-58.6832,-59.82,-59.293,-58.5538,-59.8618,-57.8753,-59.3662,-58.332,-59.6398,-59.1658,-59.6456,-59.3363,-58.9358,-58.3803,-59.5683,-59.2326,-59.913,-59.8803,-59.5872,-58.7281,-58.1488,-59.4444,-58.0177
7.9,-59.7198,-59.0715,-58.8512,-58.9731,-59.4005,-59.0019,-59.198,-58.4191,-58.9221,-59.3094,-58.6921,-59.8218,-59.2174,-58.5609,-59.8632,-57.8915,-59.3722,-58.348,-59.6433,-59.1739,-59.6491,-59.3428,-58.9456,-58.3742,-59.5726,-59.2368,-59.9138,-59.8814,-59.5912,-58.7377,-58.1441,-59.4498,-58.0209
8,-59.7226,-59.076,-58.8314,-58.9796,-59.4064,-59.0117,-59.2044,-58.4344,-58.928,-59.3157,-58.7012,-59.8235,-59.1263,-58.5686,-59.8645,-57.908,-59.3783,-58.3639,-59.6468,-59.182,-59.6526,-59.3492,-58.9554,-58.3703,-59.5768,-59.2413,-59.9147,-59.8473,-59.5953,-58.7476,-58.1416,-59.4553,-58.0256
8.1,-59.7254,-59.0809,-58.8148,-58.9864,-59.4122,-59.0213,-59.2109,-58.4494,-58.9342,-59.322,-58.7107,-59.8253,-59.0457,-58.5769,-59.8659,-57.9074,-59.3842,-58.3796,-59.6503,-59.19,-59.5872,-59.3556,-58.9651,-58.3684,-59.581,-59.2461,-59.9155,-59.7668,-59.5993,-58.7575,-58.1412,-59.4606,-58.0317
8.2,-59.7281,-59.0862,-58.8011,-58.9934,-59.418,-59.0309,-59.2175,-58.4644,-58.9409,-59.3283,-58.7203,-59.827,-58.9748,-58.5856,-59.8672,-57.8436,-59.3902,-58.3952,-59.6538,-59.1979,-59.5129,-59.362,-58.9748,-58.3682,-59.5851,-59.2511,-59.9164,-59.6951,-59.6032,-58.7676,-58.1425,-59.4659,-58.0389
8.3,-59.7308,-59.0917,-58.7901,-59.0006,-59.4238,-59.0404,-59.2241,-58.4792,-58.9478,-59.3346,-58.7302,-59.8287,-58.9124,-58.5947,-59.8685,-57.7889,-59.3961,-58.4106,-59.6572,-59.2057,-59.447,-59.3683,-58.9844,-58.3696,-59.5892,-59.2562,-59.8993,-59.6312,-59.6072,-58.7778,-58.1455,-59.4712,-58.0473
8.4,-59.7334,-59.0976,-58.7813,-59.0081,-59.4294,-59.0498,-59.2307,-58.4939,-58.955,-59.3408,-58.7402,-59.8304,-58.8577,-58.6042,-59.8698,-57.7421,-59.4019,-58.426,-59.6606,-59.2135,-59.3886,-59.3745,-58.994,-58.3724,-59.5933,-59.2615,-59.8166,-59.5745,-59.611,-58.7881,-58.15,-59.4764,-58.0566
8.5,-59.7361,-59.1036,-58.7747,-59.0157,-59.435,-59.0591,-59.2374,-58.5085,-58.9624,-59.347,-58.7503,-59.8321,-58.8099,-58.6141,-59.8711,-57.7026,-59.4077,-58.4411,-59.587,-59.2212,-59.337,-59.3806,-59.0035,-58.3765,-59.5973,-59.267,-59.7428,-59.5242,-59.5627,-58.7984,-58.1557,-59.4815,-57.9919
8.6,-59.7387,-59.1099,-58.7699,-59.0234,-59.4406,-59.0683,-59.2441,-58.5229,-58.97,-59.3532,-58.7606,-59.8338,-58.7684,-58.6241,-59.8724,-57.6696,-59.4135,-58.4562,-59.5134,-59.2288,-59.2915,-59.3867,-59.013,-58.3816,-59.6013,-59.2726,-59.677,-59.4797,-59.4871,-58.8088,-58.1626,-59.4866,-57.9283
8.7,-59.7413,-59.1164,-58.7668,-58.9879,-59.4461,-59.0774,-59.2508,-58.5372,-58.9778,-59.3594,-58.7709,-59.8354,-58.7326,-58.6345,-59.8737,-57.6424,-59.4192,-58.4711,-59.4482,-59.2363,-59.2515,-59.3928,-59.0223,-58.3878,-59.6052,-59.2783,-59.6186,-59.4405,-59.42,-58.8192,-58.1704,-59.4917,-57.8736
8.8,-59.7439,-59.123,-58.7652,-58.9163,-59.4516,-59.0864,-59.2575,-58.5513,-58.9857,-59.3655,-58.7813,-59.8371,-58.7017,-58.645,-59.8749,-57.6204,-59.4248,-58.4858,-59.3904,-59.2438,-59.2165,-59.3987,-59.0317,-58.3948,-59.6091,-59.2841,-59.5667,-59.4059,-59.3606,-58.8296,-58.1792,-59.4967,-57.8268
8.9,-59.7464,-59.1298,-58.7649,-58.8535,-59.457,-59.0954,-59.2642,-58.5653,-58.9938,-59.3715,-58.7918,-59.8387,-58.6754,-58.6557,-59.8762,-57.603,-59.4304,-58.5005,-59.3394,-59.2512,-59.186,-59.4047,-59.0409,-58.4026,-59.613,-59.2899,-59.5207,-59.3755,-59.3081,-58.8401,-58.1887,-59.5017,-57.7872
9,-59.7489,-59.1366,-58.7659,-58.7984,-59.4623,-59.1042,-59.2709,-58.5792,-59.002,-59.3775,-58.8023,-59.8403,-58.6532,-58.6665,-59.8774,-57.5899,-59.436,-58.515,-59.2944,-59.2586,-59.1594,-59.4105,-59.0501,-58.4111,-59.6168,-59.2958,-59.4801,-59.349,-59.2619,-58.8505,-58.199,-59.5066,-57.754
9.1,-59.7076,-59.1436,-58.7679,-58.7504,-59.4676,-59.113,-59.2776,-58.593,-59.0102,-59.3835,-58.8128,-59.8419,-58.6347,-58.6774,-59.8786,-57.5804,-59.4415,-58.5293,-59.2549,-59.2658,-59.1365,-59.4163,-59.0592,-58.4201,-59.6206,-59.3018,-59.4442,-59.3259,-59.2213,-58.8609,-58.2099,-59.5114,-57.7266
9.2,-59.6295,-59.1506,-58.7709,-58.7088,-59.4729,-59.1217,-59.2842,-58.6066,-59.0185,-59.3895,-58.8233,-59.8434,-58.6194,-58.6885,-59.8798,-57.5742,-59.447,-58.5435,-59.2203,-59.273,-59.1169,-59.4221,-59.0683,-58.4298,-59.6243,-59.3077,-59.4127,-59.3058,-59.1857,-58.8713,-58.2213,-59.5163,-57.7042
9.3,-59.5601,-59.1577,-58.7747,-58.6728,-59.4781,-59.1303,-59.2909,-58.6201,-59.0269,-59.3953,-58.8339,-59.845,-58.6071,-58.6996,-59.881,-57.5711,-59.4524,-58.5576,-59.1901,-59.2802,-59.1002,-59.4278,-59.0773,-58.4398,-59.6281,-59.3137,-59.3851,-59.2886,-59.1547,-58.8816,-58.2331,-59.521,-57.6865
9.4,-59.4984,-59.1649,-58.7793,-58.642,-59.4832,-59.1388,-59.2975,-58.6335,-59.0353,-59.4012,-58.8444,-59.8465,-58.5974,-58.7107,-59.8822,-57.5705,-59.4577,-58.5716,-59.1638,-59.2872,-59.0861,-59.4334,-59.0862,-58.4503,-59.6317,-59.3198,-59.361,-59.2739,-59.1279,-58.892,-58.2454,-59.5258,-57.6729
9.5,-59.3752,-59.1721,-58.7845,-58.6157,-59.4883,-59.1472,-59.3041,-58.6467,-59.0437,-59.407,-58.8549,-59.8481,-58.59,-58.7219,-59.8834,-57.5724,-59.4631,-58.5854,-59.1412,-59.2942,-59.0743,-59.439,-59.095,-58.4612,-59.6354,-59.3258,-59.34,-59.2614,-59.1047,-58.9023,-58.258,-59.5304,-57.663
9.6,-59.2497,-59.1793,-58.7904,-58.5936,-59.4934,-59.1556,-59.3106,-58.6599,-59.0522,-59.4127,-58.8654,-59.8496,-58.5848,-58.7332,-59.8845,-57.5763,-59.4683,-58.5991,-59.1218,-59.3011,-59.0647,-59.4445,-59.1038,-58.4723,-59.639,-59.3319,-59.3219,-59.2509,-59.0848,-58.9125,-58.271,-59.5351,-57.6564
9.7,-59.1383,-59.1865,-58.7968,-58.5752,-59.4984,-59.1638,-59.3172,-58.6729,-59.0606,-59.4184,-58.8758,-59.8511,-58.5816,-58.7444,-59.8857,-57.5821,-59.4735,-58.6127,-59.1053,-59.308,-59.0571,-59.45,-59.1124,-58.4837,-59.6426,-59.3379,-59.3064,-59.2423,-59.0679,-58.9227,-58.2842,-59.5396,-57.6527
9.8,-59.0398,-59.1938,-58.8036,-58.5601,-59.5033,-59.172,-59.3236,-58.6858,-59.0691,-59.4241,-58.8862,-59.8525,-58.58,-58.7556,-59.8868,-57.5896,-59.4787,-58.6261,-59.0914,-59.3148,-59.0511,-59.4554,-59.1211,-58.4953,-59.6461,-59.3439,-59.2932,-59.2353,-59.0537,-58.9328,-58.2976,-59.5442,-57.6517
9.9,-58.9527,-59.201,-58.8109,-58.548,-59.5082,-59.1802,-59.3301,-58.6985,-59.0775,-59.4297,-58.8966,-59.854,-58.5799,-58.7669,-59.8879,-57.5986,-59.4838,-58.6395,-59.0798,-59.3215,-59.0466,-59.4608,-59.1296,-58.5072,-59.6496,-59.35,-59.282,-59.2297,-59.0418,-58.8913,-58.3112,-59.5487,-57.653
10,-58.8761,-59.2083,-58.8185,-58.5386,-59.5131,-59.1882,-59.3365,-58.7112,-59.086,-59.4353,-58.9069,-59.8554,-58.5812,-58.7781,-59.889,-57.6089,-59.4889,-58.6527,-59.0703,-59.3282,-59.0436,-59.4661,-59.138,-58.5191,-59.6531,-59.356,-59.2727,-59.2255,-59.0322,-58.8228,-58.3249,-59.5531,-57.6564
10.1,-58.8087,-59.2155,-58.8264,-58.5315,-59.5179,-59.1962,-59.3428,-58.7237,-59.0944,-59.4408,-58.9171,-59.8569,-58.5837,-58.7892,-59.8901,-57.6203,-59.4939,-58.6657,-59.0627,-59.3348,-59.0418,-59.4713,-59.1464,-58.5312,-59.6565,-59.362,-59.2651,-59.2225,-59.0245,-58.7628,-58.3388,-59.5576,-57.6616
10.2,-58.7497,-59.2227,-58.8346,-58.5267,-59.5226,-59.204,-59.3491,-58.7361,-59.1027,-59.4462,-58.9273,-59.8583,-58.5872,-58.8004,-59.8912,-57.6328,-59.4989,-58.6787,-59.0569,-59.3413,-59.041,-59.4766,-59.1547,-58.5435,-59.6599,-59.3679,-59.259,-59.2205,-59.0186,-58.7105,-58.3527,-59.5619,-57.6685
10.3,-58.6982,-59.2299,-58.8431,-58.5237,-59.5008,-59.2118,-59.3554,-58.7484,-59.1111,-59.4516,-58.9375,-59.8597,-58.5918,-58.8115,-59.8923,-57.6462,-59.5038,-58.6915,-59.0525,-59.3478,-59.0413,-59.4817,-59.163,-58.5558,-59.6632,-59.3738,-59.2542,-59.2195,-59.0142,-58.665,-58.3668,-59.5662,-57.6769
10.4,-58.6535,-59.2371,-58.8517,-58.5225,-59.4234,-59.2196,-59.3616,-58.7605,-59.1194,-59.457,-58.9475,-59.8611,-58.5972,-58.8225,-59.8934,-57.6603,-59.5087,-58.7042,-59.0495,-59.3542,-59.0425,-59.4868,-59.1711,-58.5681,-59.6666,-59.3797,-59.2507,-59.2193,-59.0112,-58.6256,-58.3809,-59.5705,-57.6866
10.5,-58.6148,-59.2442,-58.8605,-58.5228,-59.3548,-59.2272,-59.3678,-58.7726,-59.1277,-59.4623,-58.9575,-59.8625,-58.6033,-58.8335,-59.8944,-57.6752,-59.5135,-58.7168,-59.0477,-59.3606,-59.0444,-59.4919,-59.1792,-58.5805,-59.6699,-59.3856,-59.2482,-59.2199,-59.0095,-58.5917,-58.395,-59.5748,-57.6974
10.6,-58.5816,-59.2513,-58.8695,-58.5244,-59.2942,-59.2348,-59.3739,-58.7845,-59.1359,-59.4676,-58.9675,-59.8638,-58.6101,-58.8444,-59.8955,-57.6906,-59.5183,-58.7293,-59.0471,-59.3668,-59.047,-59.4969,-59.1872,-58.5929,-59.6731,-59.3915,-59.2467,-59.2212,-59.0089,-58.5629,-58.4091,-59.579,-57.7092
10.7,-58.5534,-59.2583,-58.8786,-58.5273,-59.2406,-59.2423,-59.38,-58.7964,-59.144,-59.4728,-58.9773,-59.8652,-58.6176,-58.8553,-59.8965,-57.7066,-59.5231,-58.7416,-59.0474,-59.3731,-59.0503,-59.5019,-59.1952,-58.6054,-59.6764,-59.3973,-59.2461,-59.2231,-59.0093,-58.5385,-58.4233,-59.5831,-57.6797
10.8,-58.5295,-59.2654,-58.8878,-58.5313,-59.1935,-59.2498,-59.386,-58.8081,-59.1522,-59.478,-58.9871,-59.8665,-58.6255,-58.8661,-59.8976,-57.723,-59.5278,-58.7539,-59.0485,-59.3792,-59.0541,-59.5068,-59.203,-58.6178,-59.6796,-59.403,-59.2463,-59.2255,-59.0106,-58.5181,-58.4374,-59.5872,-57.6156
10.9,-58.5096,-59.2723,-58.8971,-58.5363,-59.1522,-59.2571,-59.3919,-58.8197,-59.1602,-59.4831,-58.9968,-59.8679,-58.6339,-58.8768,-59.8986,-57.7399,-59.5324,-58.766,-59.0505,-59.3853,-59.0585,-59.5116,-59.2108,-58.6303,-59.6828,-59.4087,-59.2472,-59.2284,-59.0127,-58.5013,-58.4515,-59.5913,-57.5609
11,-58.4933,-59.2793,-58.9064,-58.5421,-59.1161,-59.2644,-59.3979,-58.8312,-59.1683,-59.4882,-59.0065,-59.8692,-58.6427,-58.8875,-59.8996,-57.757,-59.537,-58.778,-59.0531,-59.3914,-59.0632,-59.5165,-59.2185,-58.6427,-59.6859,-59.4144,-59.2486,-59.2317,-59.0155,-58.4877,-58.4656,-59.5954,-57.5144
11.1,-58.4801,-59.2861,-58.9158,-58.5487,-59.0846,-59.2716,-59.4037,-58.8425,-59.1762,-59.4932,-59.016,-59.8705,-58.6519,-58.8981,-59.9006,-57.7745,-59.5416,-58.7899,-59.0564,-59.3974,-59.0684,-59.5212,-59.2262,-58.655,-59.689,-59.4201,-59.2507,-59.2354,-59.019,-58.477,-58.4796,-59.5994,-57.4753
11.2,-58.4698,-59.293,-58.9252,-58.5559,-59.0574,-59.2788,-59.4095,-58.8538,-59.1841,-59.4982,-59.0255,-59.8718,-58.6613,-58.9086,-59.9016,-57.7921,-59.5461,-58.8016,-59.0602,-59.4033,-59.0738,-59.5259,-59.2337,-58.6674,-59.6921,-59.4257,-59.2532,-59.2394,-59.023,-58.4689,-58.4936,-59.6033,-57.4429
11.3,-58.462,-59.2998,-58.9346,-58.5638,-59.034,-59.2859,-59.4153,-58.865,-59.1919,-59.5031,-59.0349,-59.873,-58.6711,-58.919,-59.9025,-57.81,-59.5506,-58.8133,-59.0645,-59.4092,-59.0796,-59.5306,-59.2413,-58.6797,-59.6951,-59.4312,-59.2562,-59.2438,-59.0275,-58.4631,-58.5075,-59.5807,-57.4165
11.4,-58.4566,-59.3065,-58.9441,-58.5722,-59.014,-59.2929,-59.421,-58.876,-59.1997,-59.508,-59.0443,-59.8743,-58.681,-58.9294,-59.9035,-57.828,-59.555,-58.8249,-59.0693,-59.415,-59.0857,-59.5353,-59.2487,-58.6919,-59.6981,-59.4367,-59.2596,-59.2484,-59.0325,-58.4595,-58.5213,-59.5024,-57.3954
11.5,-58.4532,-59.3132,-58.9535,-58.581,-58.997,-59.2998,-59.4267,-58.887,-59.2074,-59.5128,-59.0535,-59.8755,-58.6912,-58.9397,-59.9045,-57.8462,-59.5594,-58.8363,-59.0744,-59.4208,-59.092,-59.5398,-59.256,-58.7041,-59.7011,-59.4422,-59.2633,-59.2532,-59.0379,-58.4576,-58.5351,-59.4329,-57.3791
11.6,-58.4516,-59.3198,-58.963,-58.5903,-58.9828,-59.3067,-59.4323,-58.8979,-59.2151,-59.5176,-59.0627,-59.8768,-58.7015,-58.9499,-59.9054,-57.8644,-59.5637,-58.8476,-59.0799,-59.4265,-59.0984,-59.5444,-59.2633,-58.7162,-59.7041,-59.4476,-59.2674,-59.2582,-59.0436,-58.4575,-58.5488,-59.3714,-57.3671
11.7,-58.4516,-59.3264,-58.9724,-58.5999,-58.9711,-59.3135,-59.4378,-58.9086,-59.2227,-59.5224,-59.0718,-59.878,-58.7119,-58.96,-59.9064,-57.8827,-59.5681,-58.8589,-59.0856,-59.4321,-59.1051,-59.5489,-59.1941,-58.7282,-59.707,-59.453,-59.2717,-59.2634,-59.0496,-58.4588,-58.5624,-59.317,-57.3588
11.8,-58.4532,-59.3329,-58.9818,-58.6098,-58.9616,-59.3203,-59.4433,-58.9192,-59.2302,-59.5271,-59.0808,-59.8792,-58.7225,-58.97,-59.8634,-57.9011,-59.5723,-58.87,-59.0916,-59.4377,-59.1119,-59.5533,-59.1249,-58.7402,-59.7099,-59.4583,-59.2762,-59.2688,-59.0559,-58.4614,-58.576,-59.269,-57.354
11.9,-58.456,-59.3394,-58.9912,-58.62,-58.9542,-59.327,-59.4488,-58.9298,-59.2377,-59.5317,-59.0897,-59.8804,-58.7332,-58.98,-59.7835,-57.8688,-59.5765,-58.881,-59.0979,-59.4432,-59.1188,-59.5577,-59.064,-58.7521,-59.7128,-59.4636,-59.281,-59.2743,-59.0624,-58.4652,-58.5894,-59.2268,-57.3522
12,-58.46,-59.3458,-59.0006,-58.6304,-58.9485,-59.3336,-59.4542,-58.9402,-59.2451,-59.5364,-59.0986,-59.8816,-58.7439,-58.9898,-59.7123,-57.8102,-59.5807,-58.8919,-59.1043,-59.4487,-59.1258,-59.5621,-59.0105,-58.7639,-59.7156,-59.4688,-59.2859,-59.2799,-59.0691,-58.4701,-58.6028,-59.1899,-57.3531
12.1,-58.4651,-59.3522,-59.0099,-58.641,-58.9444,-59.3401,-59.4596,-58.9506,-59.2524,-59.5409,-59.1073,-59.8828,-58.7547,-58.9996,-59.649,-57.76,-59.5849,-58.9027,-59.1109,-59.4542,-59.1329,-59.5664,-58.9637,-58.7757,-59.7185,-59.474,-59.291,-59.2856,-59.076,-58.4759,-58.616,-59.1576,-57.3565
12.2,-58.471,-59.3585,-59.0191,-58.6518,-58.9417,-59.3466,-59.4649,-58.9608,-59.2597,-59.5455,-59.116,-59.8839,-58.7655,-59.0093,-59.5927,-57.7175,-59.589,-58.9134,-59.1177,-59.4595,-59.1401,-59.5707,-58.9229,-58.7873,-59.7212,-59.4792,-59.2962,-59.2913,-59.0831,-58.4825,-58.6292,-59.1296,-57.362
12.3,-58.4778,-59.3647,-59.0283,-58.6627,-58.9403,-59.3531,-59.4701,-58.971,-59.2669,-59.5499,-59.1246,-59.8851,-58.7763,-59.0189,-59.5427,-57.6817,-59.593,-58.924,-59.1246,-59.4649,-59.1474,-59.575,-58.8874,-58.7989,-59.724,-59.4075,-59.3016,-59.2972,-59.0902,-58.4899,-58.6423,-59.1054,-57.3694
12.4,-58.4853,-59.3709,-59.0375,-58.6737,-58.9401,-59.3075,-59.4753,-58.981,-59.2741,-59.5544,-59.1332,-59.8862,-58.7872,-59.0284,-59.4985,-57.652,-59.597,-58.9345,-59.1316,-59.4701,-59.1547,-59.5792,-58.8568,-58.8104,-59.7267,-59.3359,-59.307,-59.303,-59.0975,-58.4979,-58.6552,-59.0847,-57.3784
12.5,-58.4934,-59.3771,-59.0466,-58.6848,-58.9409,-59.2347,-59.4805,-58.991,-59.2812,-59.5588,-59.1416,-59.8874,-58.798,-59.0378,-59.4595,-57.6278,-59.601,-58.9449,-59.1386,-59.4754,-59.162,-59.5396,-58.8305,-58.8218,-59.7294,-59.2727,-59.3125,-59.309,-59.1049,-58.5065,-58.6681,-59.067,-57.389
12.6,-58.5021,-59.3832,-59.0557,-58.6959,-58.9427,-59.1704,-59.4856,-59.0008,-59.2882,-59.5631,-59.15,-59.8885,-58.8089,-59.0472,-59.4251,-57.6085,-59.605,-58.9552,-59.1458,-59.4805,-59.1693,-59.4634,-58.8082,-58.8331,-59.7321,-59.2168,-59.3181,-59.3149,-59.1123,-58.5156,-58.6808,-59.052,-57.401
12.7,-58.5113,-59.3892,-59.0646,-58.7072,-58.9452,-59.1138,-59.4907,-59.0106,-59.2951,-59.5674,-59.1583,-59.8896,-58.8197,-59.0565,-59.3949,-57.5936,-59.6089,-58.9654,-59.153,-59.4857,-59.1767,-59.3959,-58.7894,-58.8443,-59.7348,-59.1677,-59.3238,-59.3209,-59.1198,-58.5251,-58.6935,-59.0396,-57.4141
12.8,-58.521,-59.3952,-59.0736,-58.7184,-58.9485,-59.0641,-59.4957,-59.0203,-59.302,-59.5717,-59.1665,-59.8907,-58.8305,-59.0657,-59.3684,-57.5825,-59.6127,-58.9755,-59.1602,-59.4907,-59.184,-59.3361,-58.7737,-58.8554,-59.7374,-59.1246,-59.3295,-59.3269,-59.1273,-58.5351,-58.706,-59.0294,-57.4282
12.9,-58.531,-59.4011,-59.0307,-58.7297,-58.9525,-59.0206,-59.5006,-59.0298,-59.3088,-59.5759,-59.1747,-59.8918,-58.8412,-59.0748,-59.3454,-57.575,-59.6165,-58.9855,-59.1675,-59.4957,-59.1914,-59.2833,-58.7609,-58.8665,-59.74,-59.0869,-59.3353,-59.3329,-59.1349,-58.5453,-58.7185,-59.0212,-57.4432
13,-58.5153,-59.407,-58.9609,-58.741,-58.957,-58.9826,-59.5056,-59.0393,-59.3156,-59.5801,-59.1827,-59.8929,-58.852,-59.0838,-59.3254,-57.5705,-59.6203,-58.9954,-59.1748,-59.5007,-59.147,-59.2368,-58.7506,-58.8774,-59.7426,-59.0541,-59.341,-59.3389,-59.1425,-58.5558,-58.7308,-59.0148,-57.4591
13.1,-58.4453,-59.4128,-58.8995,-58.7522,-58.962,-58.9497,-59.5104,-59.0487,-59.3223,-59.5155,-59.1907,-59.8939,-58.8626,-59.0927,-59.3082,-57.5689,-59.6241,-59.0052,-59.1821,-59.5056,-59.0755,-59.196,-58.7426,-58.8882,-59.7451,-59.0257,-59.3468,-59.3449,-59.1501,-58.5666,-58.7431,-59.01,-57.4756
13.2,-58.3843,-59.4185,-58.8457,-58.7635,-58.9675,-58.9213,-59.5152,-59.058,-59.329,-59.442,-59.1987,-59.895,-58.8732,-59.1016,-59.2935,-57.5697,-59.6278,-59.015,-59.1894,-59.5105,-59.0125,-59.1603,-58.7367,-58.899,-59.7477,-59.0013,-59.3526,-59.3509,-59.1577,-58.5776,-58.7552,-59.0067,-57.4928
13.3,-58.3315,-59.4243,-58.7988,-58.7748,-58.9734,-58.8969,-59.52,-59.0672,-59.3355,-59.3769,-59.2065,-59.896,-58.8838,-59.1103,-59.281,-57.5728,-59.6315,-59.0246,-59.1967,-59.5153,-58.9572,-59.1292,-58.7326,-58.9096,-59.7502,-58.9804,-59.3584,-59.3569,-59.1653,-58.5888,-58.7672,-58.9285,-57.5104
13.4,-58.2859,-59.4299,-58.7581,-58.786,-58.9796,-58.8762,-59.5248,-59.0764,-59.342,-59.3192,-59.2143,-59.897,-58.8943,-59.119,-59.2705,-57.5778,-59.6351,-59.0341,-59.2041,-59.5201,-58.9088,-59.1022,-58.7301,-58.9202,-59.7526,-58.9627,-59.3642,-59.3628,-59.1729,-58.6001,-58.7791,-58.8518,-57.5286
13.5,-58.2469,-59.4355,-58.7229,-58.7972,-58.9862,-58.8588,-59.5294,-59.0854,-59.3485,-59.2166,-59.222,-59.8981,-58.9048,-59.1276,-59.2618,-57.5846,-59.6387,-59.0436,-59.2113,-59.5249,-58.8667,-59.0789,-58.7291,-58.9307,-59.7551,-58.9478,-59.37,-59.3688,-59.1805,-58.6116,-58.7909,-58.7844,-57.5471
13.6,-58.2138,-59.441,-58.6927,-58.8083,-58.993,-58.8443,-59.5341,-59.0943,-59.3549,-59.093,-59.2296,-59.8991,-58.9151,-59.1361,-59.2548,-57.593,-59.6423,-59.0529,-59.2186,-59.5296,-58.8301,-59.059,-58.7294,-58.941,-59.7575,-58.9356,-59.3758,-59.3747,-59.188,-58.6232,-58.8027,-58.7254,-57.5659
13.7,-58.1859,-59.4465,-58.6669,-58.8194,-59,-58.8324,-59.5387,-59.1032,-59.3612,-58.9836,-59.2371,-59.9001,-58.9254,-59.1446,-59.2492,-57.6027,-59.6458,-59.0622,-59.2259,-59.5342,-58.7985,-59.0421,-58.7309,-58.9513,-59.7599,-58.9256,-59.3815,-59.3806,-59.1955,-58.6348,-58.8143,-58.6739,-57.5764
